category,id,component,canonical_source,reference_art,design,required_variants,art_status,runtime_status,production_outstanding,scope
fighter_universal,rook.intro,Rook intro,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/rook/supplemental.png;fighters/rook/identity.png,Enter stance from relaxed posture,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,rook.win,Rook win,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/rook/supplemental.png;fighters/rook/identity.png,Original restrained victory gesture,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,rook.defeat,Rook defeat,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/rook/supplemental.png;fighters/rook/identity.png,Grounded loss/KO hold,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,rook.draw,Rook draw,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/rook/supplemental.png;fighters/rook/identity.png,Recover to mutual guarded rest,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_identity,rook.full_body_p1,Rook full body p1,docs/08_CONTENT_AND_PRESENTATION.md;game/Main.Menus.cs,fighters/rook/identity.png,Preserve original silhouette and expression across crops; mirror palette must be legible in grayscale,P1/P2;left/right facing;small/large crop,assigned_design_reference,not_integrated,Crop/repaint to exact viewport use; clear surrounding labels/background; verify face at target pixels; add mirrored crop if needed,current_contract
fighter_identity,rook.full_body_p2,Rook full body p2,docs/08_CONTENT_AND_PRESENTATION.md;game/Main.Menus.cs,fighters/rook/identity.png,Preserve original silhouette and expression across crops; mirror palette must be legible in grayscale,P1/P2;left/right facing;small/large crop,assigned_design_reference,not_integrated,Crop/repaint to exact viewport use; clear surrounding labels/background; verify face at target pixels; add mirrored crop if needed,current_contract
fighter_identity,rook.neutral_portrait,Rook neutral portrait,docs/08_CONTENT_AND_PRESENTATION.md;game/Main.Menus.cs,fighters/rook/identity.png,Preserve original silhouette and expression across crops; mirror palette must be legible in grayscale,P1/P2;left/right facing;small/large crop,assigned_design_reference,not_integrated,Crop/repaint to exact viewport use; clear surrounding labels/background; verify face at target pixels; add mirrored crop if needed,current_contract
fighter_identity,rook.versus_portrait,Rook versus portrait,docs/08_CONTENT_AND_PRESENTATION.md;game/Main.Menus.cs,fighters/rook/identity.png,Preserve original silhouette and expression across crops; mirror palette must be legible in grayscale,P1/P2;left/right facing;small/large crop,assigned_design_reference,not_integrated,Crop/repaint to exact viewport use; clear surrounding labels/background; verify face at target pixels; add mirrored crop if needed,current_contract
fighter_identity,rook.victory_portrait,Rook victory portrait,docs/08_CONTENT_AND_PRESENTATION.md;game/Main.Menus.cs,fighters/rook/identity.png,Preserve original silhouette and expression across crops; mirror palette must be legible in grayscale,P1/P2;left/right facing;small/large crop,assigned_design_reference,not_integrated,Crop/repaint to exact viewport use; clear surrounding labels/background; verify face at target pixels; add mirrored crop if needed,current_contract
fighter_identity,rook.defeat_portrait,Rook defeat portrait,docs/08_CONTENT_AND_PRESENTATION.md;game/Main.Menus.cs,fighters/rook/identity.png,Preserve original silhouette and expression across crops; mirror palette must be legible in grayscale,P1/P2;left/right facing;small/large crop,assigned_design_reference,not_integrated,Crop/repaint to exact viewport use; clear surrounding labels/background; verify face at target pixels; add mirrored crop if needed,current_contract
fighter_identity,rook.small_hud_portrait,Rook small hud portrait,docs/08_CONTENT_AND_PRESENTATION.md;game/Main.Menus.cs,fighters/rook/identity.png,Preserve original silhouette and expression across crops; mirror palette must be legible in grayscale,P1/P2;left/right facing;small/large crop,assigned_design_reference,not_integrated,Crop/repaint to exact viewport use; clear surrounding labels/background; verify face at target pixels; add mirrored crop if needed,current_contract
fighter_identity,rook.select_thumbnail,Rook select thumbnail,docs/08_CONTENT_AND_PRESENTATION.md;game/Main.Menus.cs,fighters/rook/identity.png,Preserve original silhouette and expression across crops; mirror palette must be legible in grayscale,P1/P2;left/right facing;small/large crop,assigned_design_reference,not_integrated,Crop/repaint to exact viewport use; clear surrounding labels/background; verify face at target pixels; add mirrored crop if needed,current_contract
fighter_universal,vale.idle,Vale idle,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/universal.png;fighters/vale/identity.png,Breath/weight shift;guarded silhouette,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.walk_forward,Vale walk forward,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/universal.png;fighters/vale/identity.png,Guarded forward gait;root from sim,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.walk_back,Vale walk back,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/universal.png;fighters/vale/identity.png,Defensive backward gait;not reverse playback,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.turn,Vale turn,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/supplemental.png;fighters/vale/identity.png,Pivot stance for facing change,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.crouch_down,Vale crouch down,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/supplemental.png;fighters/vale/identity.png,Lower center while retaining guard,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.crouch,Vale crouch,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/universal.png;fighters/vale/identity.png,Compressed resting guard,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.crouch_up,Vale crouch up,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/supplemental.png;fighters/vale/identity.png,Rise from low stance,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.dash_forward,Vale dash forward,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/universal.png;fighters/vale/identity.png,Low committed forward burst,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.dash_back,Vale dash back,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/universal.png;fighters/vale/identity.png,Backward retreat with face forward,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.jump_takeoff,Vale jump takeoff,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/universal.png;fighters/vale/identity.png,Coil then release,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
fighter_universal,vale.jump_rise,Vale jump rise,game/Main.Rendering.cs;src/StrikeLedger.Core/SimulationState.cs;docs/08_CONTENT_AND_PRESENTATION.md,fighters/vale/supplemental.png;fighters/vale/identity.png,Tucked knees as body rises,P1/P2 palette;left/right facing;entry/hold/exit;hitstop;replay seek,assigned_design_reference,not_integrated,"Reference may share related pose; production requires dedicated temporal frames, all contact/entry/exit phases, pivots, mirror palette and facing verification",current_contract
